timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1784784795173,925,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-5,text,true,,53531,125,10,10,https://automationexercise.com/#google_vignette,908,0,0
1784784795165,934,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-1,text,true,,53521,125,10,10,https://automationexercise.com/#google_vignette,878,0,0
1784784796099,31,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-5,text,false,,6635,126,10,10,https://www.signalhire.com/login,31,0,0
1784784796099,32,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-1,text,false,,6635,126,10,10,https://www.signalhire.com/login,31,0,0
1784784796001,346,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-7,text,false,,15033,129,10,10,https://personal.chase.com/personal,345,0,0
1784784795742,721,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-10,text,true,,53529,125,10,10,https://automationexercise.com/#google_vignette,696,0,0
1784784796130,364,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-5,text,false,,15033,129,10,10,https://personal.chase.com/personal,363,0,0
1784784796463,56,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-10,text,false,,6635,126,10,10,https://www.signalhire.com/login,55,0,0
1784784796131,390,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-1,text,false,,15033,129,10,10,https://personal.chase.com/personal,362,0,0
1784784796090,462,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-4,text,true,,333207,134,10,10,https://www.hollandandbarrett.com/basket,384,0,0
1784784795669,903,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-3,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,595,0,0
1784784796572,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-3,text,false,,871,0,10,10,null,0,0,0
1784784795960,616,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-6,text,true,,53527,125,10,10,https://automationexercise.com/#google_vignette,593,0,0
1784784795659,921,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-2,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,629,0,0
1784784796581,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-2,text,false,,871,0,10,10,null,0,0,0
1784784796001,587,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-9,text,true,,53525,125,10,10,https://automationexercise.com/#google_vignette,559,0,0
1784784796576,36,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-6,text,false,,6635,126,10,10,https://www.signalhire.com/login,35,0,0
1784784795695,922,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-8,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,605,0,0
1784784796617,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-8,text,false,,871,0,10,10,null,0,0,0
1784784796589,33,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-9,text,false,,6635,126,10,10,https://www.signalhire.com/login,32,0,0
1784784796348,397,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-7,text,true,,121863,149,10,10,https://practicetestautomation.com/practice-test-login/,344,0,0
1784784796552,296,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-4,text,true,,9325,123,10,10,https://saucelabs.com/sign-up,288,0,0
1784784796520,349,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-10,text,false,,15033,129,10,10,https://personal.chase.com/personal,348,0,0
1784784796522,406,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-1,text,true,,122022,149,10,10,https://practicetestautomation.com/practice-test-login/,348,0,0
1784784796495,434,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-5,text,true,,121873,149,10,10,https://practicetestautomation.com/practice-test-login/,379,0,0
1784784796618,480,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-8,text,true,,331844,134,10,10,https://www.hollandandbarrett.com/basket,348,0,0
1784784796622,510,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-9,text,false,,15033,129,10,10,https://personal.chase.com/personal,508,0,0
1784784796572,614,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-3,text,true,,334690,134,10,10,https://www.hollandandbarrett.com/basket,524,0,0
1784784796613,645,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-6,text,false,,15033,129,10,10,https://personal.chase.com/personal,347,0,0
1784784796870,408,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-10,text,true,,121877,149,10,10,https://practicetestautomation.com/practice-test-login/,355,0,0
1784784796848,445,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-4,text,true,,53531,125,10,10,https://automationexercise.com/#google_vignette,429,0,0
1784784797294,55,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-4,text,false,,6635,126,10,10,https://www.signalhire.com/login,55,0,0
1784784797099,309,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-8,text,true,,9325,123,10,10,https://saucelabs.com/sign-up,305,0,0
1784784797187,300,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-3,text,true,,9350,123,10,10,https://saucelabs.com/sign-up,299,0,0
1784784797133,368,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-9,text,true,,122022,149,10,10,https://practicetestautomation.com/practice-test-login/,328,0,0
1784784796746,855,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-7,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,549,0,0
1784784797601,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-7,text,false,,871,0,10,10,null,0,0,0
1784784797258,416,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-6,text,true,,122034,149,10,10,https://practicetestautomation.com/practice-test-login/,356,0,0
1784784797350,328,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-4,text,false,,15033,129,10,10,https://personal.chase.com/personal,327,0,0
1784784797409,371,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-8,text,true,,53523,125,9,9,https://automationexercise.com/#google_vignette,331,0,0
1784784796930,852,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-5,text,true,,48247,135,9,9,https://www.easycalculation.com/index.php,559,0,0
1784784797782,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-5,text,false,,871,0,9,9,null,0,0,0
1784784796928,866,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-1,text,true,,48247,135,9,9,https://www.easycalculation.com/index.php,569,0,0
1784784797794,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-1,text,false,,871,0,9,9,null,0,0,0
1784784797781,40,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-8,text,false,,6634,126,9,9,https://www.signalhire.com/login,38,0,0
1784784797487,356,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-3,text,true,,53529,125,9,9,https://automationexercise.com/#google_vignette,332,0,0
1784784797843,42,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-3,text,false,,6635,126,9,9,https://www.signalhire.com/login,42,0,0
1784784796582,1400,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-2,text,true,,333278,134,9,9,https://www.hollandandbarrett.com/basket,744,0,0
1784784797278,929,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-10,text,true,,48247,135,9,9,https://www.easycalculation.com/index.php,596,0,0
1784784798208,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-10,text,false,,871,0,9,9,null,0,0,0
1784784797885,337,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-3,text,false,,15033,129,9,9,https://personal.chase.com/personal,333,0,0
1784784797601,637,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-7,text,true,,336055,134,8,8,https://www.hollandandbarrett.com/basket,396,0,0
1784784797982,287,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-2,text,true,,9350,123,8,8,https://saucelabs.com/sign-up,285,0,0
1784784797822,503,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-8,text,false,,15033,129,8,8,https://personal.chase.com/personal,501,0,0
1784784797501,873,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-9,text,true,,48247,135,7,7,https://www.easycalculation.com/index.php,585,0,0
1784784798374,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-9,text,false,,871,0,7,7,null,0,0,0
1784784798238,276,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-7,text,true,,9325,123,7,7,https://saucelabs.com/sign-up,270,0,0
1784784797674,850,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-6,text,true,,48247,135,7,7,https://www.easycalculation.com/index.php,583,0,0
1784784798524,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-6,text,false,,871,0,7,7,null,0,0,0
1784784798269,402,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-2,text,true,,53523,125,7,7,https://automationexercise.com/#google_vignette,351,0,0
1784784798671,43,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-2,text,false,,6635,126,7,7,https://www.signalhire.com/login,42,0,0
1784784798208,513,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-10,text,true,,331840,134,7,7,https://www.hollandandbarrett.com/basket,432,0,0
1784784798514,349,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-7,text,true,,53523,125,7,7,https://automationexercise.com/#google_vignette,329,0,0
1784784798863,37,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-7,text,false,,6635,126,7,7,https://www.signalhire.com/login,36,0,0
1784784798721,292,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-10,text,true,,9350,123,7,7,https://saucelabs.com/sign-up,282,0,0
1784784798714,356,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-2,text,false,,15033,129,7,7,https://personal.chase.com/personal,355,0,0
1784784797795,1329,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-1,text,true,,333289,134,6,6,https://www.hollandandbarrett.com/basket,671,0,0
1784784797782,1432,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-5,text,true,,334806,134,6,6,https://www.hollandandbarrett.com/basket,780,0,0
1784784798900,405,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-7,text,false,,15033,129,6,6,https://personal.chase.com/personal,405,0,0
1784784799014,343,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-10,text,true,,53525,125,5,5,https://automationexercise.com/#google_vignette,327,0,0
1784784799358,30,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-10,text,false,,6635,126,5,5,https://www.signalhire.com/login,29,0,0
1784784799126,313,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-1,text,true,,9325,123,5,5,https://saucelabs.com/sign-up,282,0,0
1784784799215,278,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-5,text,true,,9350,123,5,5,https://saucelabs.com/sign-up,273,0,0
1784784799389,368,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-10,text,false,,15033,129,5,5,https://personal.chase.com/personal,366,0,0
1784784798375,1382,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-9,text,true,,329040,134,5,5,https://www.hollandandbarrett.com/basket,779,0,0
1784784799440,406,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-1,text,true,,53523,125,4,4,https://automationexercise.com/#google_vignette,400,0,0
1784784799847,30,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-1,text,false,,6635,126,4,4,https://www.signalhire.com/login,29,0,0
1784784798525,1400,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-6,text,true,,333339,134,4,4,https://www.hollandandbarrett.com/basket,800,0,0
1784784799494,444,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-5,text,true,,53521,125,4,4,https://automationexercise.com/#google_vignette,435,0,0
1784784799939,35,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-5,text,false,,6635,126,4,4,https://www.signalhire.com/login,32,0,0
1784784799758,301,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-9,text,true,,9325,123,4,4,https://saucelabs.com/sign-up,292,0,0
1784784799926,282,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-6,text,true,,9325,123,4,4,https://saucelabs.com/sign-up,277,0,0
1784784799877,336,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-1,text,false,,15033,129,4,4,https://personal.chase.com/personal,332,0,0
1784784799974,337,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-5,text,false,,15033,129,3,3,https://personal.chase.com/personal,336,0,0
1784784800059,386,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-9,text,true,,53521,125,2,2,https://automationexercise.com/#google_vignette,375,0,0
1784784800445,33,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-9,text,false,,6635,126,2,2,https://www.signalhire.com/login,28,0,0
1784784800209,339,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-6,text,true,,53525,125,2,2,https://automationexercise.com/#google_vignette,317,0,0
1784784800549,27,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-6,text,false,,6634,126,2,2,https://www.signalhire.com/login,26,0,0
1784784800478,342,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-9,text,false,,15033,129,2,2,https://personal.chase.com/personal,336,0,0
1784784800576,675,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-6,text,false,,15033,129,1,1,https://personal.chase.com/personal,365,0,0
